epoch,split,loss,acc,macro_f1,auc_ovr_macro
23,val,1.4098347855938806,0.7433826828174069,0.6462036799713455,0.9682504208967835
24,train,1.591448799139116,0.6850152905198776,,
24,val,1.388696117533578,0.7492148945715568,0.6547728643427639,0.9686539192700625
25,train,1.4717160354300243,0.7327025993883792,,
25,val,1.386819024880727,0.7528039479587258,0.6909489282687564,0.9686508017189032
26,train,1.4814350445096085,0.724388379204893,,
26,val,1.3709729810555775,0.7590847913862718,0.6643464154145291,0.9721486613436189
27,train,1.4372250873868058,0.7392010703363915,,
27,val,1.3883170949088202,0.74069089277703,0.6694759567539343,0.9682749531140689
28,train,1.308782365263962,0.8048547400611621,,
28,val,1.404837903049257,0.7474203678779722,0.6626000159212667,0.9650501387102817
29,train,1.3973391208706833,0.7504778287461774,,
29,val,1.346672127644221,0.7608793180798564,0.6968824748437215,0.968157504478933
30,train,1.5019093490228421,0.7047974006116208,,
30,val,1.3942935168743134,0.7429340511440108,0.657073221948378,0.9699456237166744
31,train,1.316350643954626,0.8009365443425076,,
31,val,1.3581086198488872,0.7586361597128757,0.6797528488187558,0.9686872715149166
32,train,1.3381225779289152,0.7803899082568807,,
32,val,1.409332149558597,0.7393449977568416,0.6701074562046131,0.9664772840154552
33,train,1.2745425294085246,0.7869839449541285,,
33,val,1.3483631213506062,0.768954688200987,0.6903580049762337,0.9670566803243741
34,train,1.335249093247623,0.7621368501529052,,
34,val,1.3625246451960669,0.7572902646926873,0.6902551357807345,0.965790501879642
35,train,1.3343437597519014,0.7920489296636085,,
35,val,1.3430669969982572,0.768954688200987,0.6873716093272465,0.9662978319286354
36,train,1.2928275916634537,0.7811544342507645,,
36,val,1.4004244241449568,0.746971736204576,0.6872370140378635,0.960806533337926
37,train,1.3335281290659091,0.7843081039755352,,
37,val,1.3773265381654103,0.7541498429789143,0.6748273986549602,0.9648521718205564
38,train,1.3032914908920847,0.7650993883792049,,
38,val,1.403161535660426,0.7505607895917452,0.6612811975379095,0.9665891460165316
39,train,1.2220661327606295,0.814506880733945,,
39,val,1.3717434008916218,0.7613279497532526,0.697189389232282,0.9658090412931518
40,train,1.2576067011530807,0.8117354740061162,,
40,val,1.3554534845881991,0.7667115298340063,0.7102395035891109,0.9682353111374535
41,train,1.2870435969131748,0.7952025993883792,,
41,val,1.3440518577893574,0.7707492148945716,0.7120734029370129,0.9686483085795248
42,train,1.3076834358820102,0.7749426605504587,,
42,val,1.3456936478614807,0.7711978465679677,0.7001412031069691,0.9660764277277045
43,train,1.2833568824500572,0.7908065749235474,,
43,val,1.3557796544498868,0.7590847913862718,0.7166965337126786,0.9649947937467268
44,train,1.3053887799018766,0.7635703363914373,,
44,val,1.3474334412150912,0.7738896366083445,0.7115164872849371,0.9672872184555482
45,train,1.1771136311496175,0.8469036697247706,,
45,val,1.3408498101764255,0.7747868999551368,0.711042958874566,0.9686920912273015
46,train,1.241532143296265,0.7956804281345565,,
46,val,1.335433390405443,0.785105428443248,0.7113462398504253,0.9660489898629082
47,train,1.2434049219619938,0.8089640672782875,,
47,val,1.3750408225589328,0.7667115298340063,0.6956652003036846,0.96892456021708
48,train,1.2336886866790493,0.7864105504587156,,
48,val,1.3592089480823941,0.7698519515477793,0.7046778502319567,0.9691089374586526
49,train,1.1377758107534268,0.8424120795107034,,
49,val,1.409108751349979,0.7559443696724989,0.6862224578289353,0.9645136952897447
50,train,1.1642135839636734,0.8361047400611621,,
50,val,1.350072357389662,0.7770300583221176,0.6992167806180201,0.9697423347312473
51,train,1.1703630438665065,0.8080084097859327,,
51,val,1.3692503174146016,0.775235531628533,0.7101173367224863,0.9636191022481638
52,train,1.134615282459957,0.8532110091743119,,
52,val,1.362029727962282,0.7716464782413638,0.7211311759554283,0.9668721392830064
53,train,1.1101449815238393,0.8603784403669725,,
53,val,1.3993842403093975,0.768954688200987,0.7034510807444817,0.9626582512121777
54,train,1.1759452856168515,0.8223432721712538,,
54,val,1.3596656057569716,0.7788245850157021,0.7102919989049614,0.9585969303360569
55,train,1.308578659848469,0.7961582568807339,,
55,val,1.3945734070407019,0.7685060565275909,0.6973730831498127,0.9608652126993038
56,train,1.1084218824782022,0.8289373088685015,,
56,val,1.3568187422222562,0.775235531628533,0.7166515968116756,0.965041920299926
57,train,1.1923366581521384,0.8139334862385321,,
57,val,1.397738559378518,0.759533423059668,0.7057301189105822,0.9621103324788218
58,train,1.1323655254957152,0.8279816513761468,,
58,val,1.3986485799153645,0.765814266487214,0.7162210530631891,0.9586307065559306
59,train,1.135575516194832,0.8398318042813455,,
59,val,1.3558212021986644,0.7806191117092867,0.7319445354321774,0.9572495558996857
60,train,1.062699185638893,0.8562691131498471,,
60,val,1.4500934812757704,0.7487662628981606,0.6960988857161989,0.9601925383459023
61,train,1.1132655223695243,0.8643922018348624,,
61,val,1.3848444090949164,0.7631224764468372,0.703397201477442,0.9608097098961307
62,train,1.1876382129948313,0.8174694189602446,,
62,val,1.367120600408978,0.7649170031404217,0.7151337933009353,0.9665186828637464
63,train,1.1968698908643025,0.7755160550458715,,
63,val,1.4237026108635797,0.7590847913862718,0.6966292738297751,0.9557571479955432
64,train,1.238516034149542,0.8128822629969419,,
64,val,1.3907424608866374,0.7667115298340063,0.7076436000848523,0.9621465653936867
65,train,1.0538589874418771,0.8470948012232415,,
65,val,1.405938486258189,0.7671601615074024,0.7055461045327726,0.9649657179904375
66,train,1.2231025012528025,0.8122133027522935,,
66,val,1.363988114727868,0.784656796769852,0.7142226157046231,0.9617620421534107
67,train,1.1431441743199418,0.8634365443425076,,
67,val,1.3600298563639324,0.7792732166890982,0.7122451562939247,0.962304672983115
68,train,1.1957219490190831,0.7686353211009175,,
68,val,1.376767532693015,0.7743382682817407,0.6985834086469443,0.963986332151974
69,train,1.1282132696814653,0.8600917431192661,,
69,val,1.4123772548304663,0.7765814266487214,0.70660489855295,0.9562262147828853
70,train,1.1225773488602988,0.8632454128440367,,
70,val,1.421190129386054,0.7738896366083445,0.7180411490853955,0.9595161594283559
71,train,1.1335497433092536,0.8444189602446484,,
71,val,1.4152281218104892,0.7756841633019291,0.7189067838997094,0.9522764010719383
72,train,1.0711783628638198,0.8557912844036697,,
72,val,1.4133318927552965,0.7644683714670256,0.7099259409810974,0.9612590181818985
73,train,1.2004469480456375,0.8081039755351682,,
73,val,1.368896272447374,0.7743382682817407,0.7213691191227884,0.9645422663281409
74,train,1.1395044581192295,0.8202408256880734,,
74,val,1.4037162231074438,0.7729923732615522,0.7077179100663263,0.9627256409168155
75,train,1.111277055449602,0.8470948012232415,,
75,val,1.3683276904953852,0.7788245850157021,0.7184848119729007,0.9586351540591473
76,train,1.113106534975331,0.8273126911314985,,
76,val,1.379375120004018,0.7891431135038134,0.7286429575996046,0.9571673966051877
77,train,1.109676652565235,0.8177561162079511,,
77,val,1.3491846720377605,0.7801704800358905,0.7224256725456842,0.9617634212857069
78,train,1.0664920661507584,0.8469992354740061,,
78,val,1.3672553102175395,0.7725437415881561,0.7098163491163463,0.9627410568096806
79,train,1.044444393820879,0.8743310397553516,,
79,val,1.3652632633845012,0.7788245850157021,0.7077532114954127,0.9657934068544058
80,train,1.1170174857465232,0.8688837920489296,,
80,val,1.4277802771992154,0.7792732166890982,0.717082196535055,0.9489305364517454
81,train,1.0967275449415532,0.8650611620795107,,
81,val,1.3514845569928486,0.7860026917900403,0.7221470553926428,0.9625848216960617
82,train,1.1251327482665456,0.8411697247706422,,
82,val,1.3484804431597393,0.7904890085240018,0.7404158929091508,0.9594263162968892
83,train,1.0665145218372345,0.8425076452599388,,
83,val,1.4005264540513356,0.7774786899955137,0.7244912774637272,0.9570304440413268
84,train,1.1304927715441075,0.8239678899082569,,
84,val,1.4032492968771193,0.7747868999551368,0.7249030462661551,0.952762841717809
85,train,1.110718977887456,0.8287461773700305,,
85,val,1.4132438103357952,0.7743382682817407,0.708475634502547,0.956444708168985
86,train,1.1527159955443405,0.8279816513761468,,
86,val,1.3225041296746995,0.7954239569313594,0.7491475336787465,0.9651213118377219
87,train,1.1646352286745862,0.8337155963302753,,
87,val,1.3599178625477686,0.7797218483624944,0.7206233111952943,0.9617623768050112
88,train,1.0674831670958822,0.8412652905198776,,
88,val,1.3066656357712216,0.7873485868102288,0.7317345400924181,0.9673693829992064
89,train,1.169060980401388,0.8333333333333334,,
89,val,1.4569185905986362,0.7707492148945716,0.6964228587480232,0.9545255412388786
90,train,0.9913975182102948,0.8681192660550459,,
90,val,1.4524284667438931,0.7694033198743832,0.7117944341666737,0.9522333477810768
91,train,1.0493384628761104,0.8643922018348624,,
91,val,1.4002133972114987,0.7837595334230597,0.7242504376918368,0.9610494538687402
92,train,1.1059416823270845,0.8277905198776758,,
92,val,1.397012624475691,0.7788245850157021,0.742071343033429,0.9612848393505277
93,train,1.1384389902033456,0.8072438837920489,,
93,val,1.3275625705718994,0.7918349035441902,0.7374951191597094,0.959418583875586
94,train,1.1246975573097788,0.8489105504587156,,
94,val,1.3605550991164312,0.7860026917900403,0.7394442592499755,0.9603753639733953
95,train,1.1146687254673098,0.8313264525993884,,
95,val,1.3450596200095282,0.7877972184836249,0.7344908840701959,0.964073785340245
96,train,1.0337792206101302,0.8955466360856269,,
96,val,1.3474645250373416,0.7940780619111709,0.7402433656888242,0.9631313452744529
97,train,1.1082583295135964,0.8563646788990825,,
97,val,1.3889611297183566,0.7855540601166442,0.7382118532696517,0.9631970093090132
98,train,1.0085518839882641,0.8664946483180428,,
98,val,1.367803739176856,0.7828622700762674,0.7249700137875894,0.9653946877486453
99,train,1.054613289309711,0.860282874617737,,
99,val,1.3456374141905043,0.7954239569313594,0.7377884766505007,0.9638439573784611
100,train,1.0591870175629128,0.8558868501529052,,
100,val,1.3681296242607965,0.7864513234634365,0.7294969285155184,0.9622991930424061
101,train,1.0149678318965725,0.865730122324159,,
101,val,1.375846756829156,0.7779273216689099,0.7252177784128915,0.9595297698671936
102,train,1.1085068067399466,0.8405007645259939,,
102,val,1.409885002507104,0.781516375056079,0.7320284489097814,0.9604157592313473
103,train,1.0687468277245034,0.8428899082568807,,
103,val,1.3265852067205641,0.7936294302377748,0.7283690417320671,0.9665557036825305
104,train,1.0288107991218567,0.8607607033639144,,
104,val,1.402233534389072,0.7873485868102288,0.729121001457527,0.9577708664567175
105,train,1.0391425577605642,0.876815749235474,,
105,val,1.4312355584568448,0.7801704800358905,0.7113666252530635,0.9575913127751804
106,train,1.046274441771391,0.8674503058103975,,
106,val,1.3993170062700908,0.7756841633019291,0.7287930943251683,0.9550197699414174
107,train,1.0437350011453397,0.8723241590214067,,
107,val,1.355346103509267,0.790937640197398,0.7431185037036371,0.9657333244098302
108,train,1.026771400032974,0.8633409785932722,,
108,val,1.3503961662451427,0.7895917451772095,0.7392424003678967,0.9633093583138557
109,train,0.9922079494813594,0.8844610091743119,,
109,val,1.3801636298497517,0.7873485868102288,0.7242989633547594,0.9581729869855281
110,train,1.0659226731556217,0.8389717125382263,,
110,val,1.3100968367523618,0.7936294302377748,0.7402518348512038,0.9629377869421625
111,train,1.058718336791527,0.8507262996941896,,
111,val,1.3822308381398518,0.7824136384028713,0.7400518038582881,0.9627623191150761
112,train,0.9703497843044561,0.9041475535168195,,
112,val,1.4109148151344724,0.7756841633019291,0.7348610660532082,0.9610368331031237
113,train,1.032335563403804,0.864105504587156,,
113,val,1.3578973942332797,0.7824136384028713,0.7216899568541367,0.9617963461393303
114,train,1.067360642479687,0.849197247706422,,
114,val,1.4161653121312459,0.7837595334230597,0.7294513662869219,0.9609391950559244
115,train,1.080767678778346,0.8440366972477065,,
115,val,1.380209422773785,0.781516375056079,0.7260748537355923,0.9585286440185287
116,train,1.047902375459671,0.8334288990825688,,
116,val,1.4242380890581343,0.7734410049349484,0.7125389981968482,0.9572814737360986
117,train,1.034279605237449,0.8577981651376146,,
117,val,1.3924809959199693,0.7801704800358905,0.730284540032312,0.9630574050198312
118,train,1.0599142574682467,0.8480504587155964,,
118,val,1.4297158883677588,0.7738896366083445,0.7180367877544148,0.9600495991529835
119,train,1.0067193500879335,0.8819762996941896,,
119,val,1.3383125993940566,0.7945266935845671,0.7360544817538354,0.9624597262743038
